"","uid","residence","prewarning","group","gender","age","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId","sixgroup"
"21626",1258,"广东东莞","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"anesthesia","AIL_platform_rebuttal"
"21627",1262,"浙江杭州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"anesthesia","NewsL_platform_rebuttal"
"21628",1264,"河北石家庄","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,3,2,"anesthesia","AIL_platform_rebuttal"
"21629",1266,"湖南株洲","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21630",1282,"山东济南","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,3,4,"anesthesia","AIL_platform_rebuttal"
"21631",1283,"江西赣州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,4,3,"anesthesia","AIL_platform_rebuttal"
"21632",1285,"江苏南京","NewsL","platform_rebuttal","2",6,"bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"anesthesia","NewsL_platform_rebuttal"
"21633",1286,"广东惠州","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","AIL_platform_rebuttal"
"21634",1287,"山西太原","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,3,2,"anesthesia","AIL_platform_rebuttal"
"21635",1291,"辽宁沈阳","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"anesthesia","AIL_platform_rebuttal"
"21636",1293,"河北邯郸","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21637",1297,"江西赣州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,3,4,"anesthesia","AIL_platform_rebuttal"
"21638",1300,"辽宁丹东","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,1,1,2,2,"anesthesia","AIL_platform_rebuttal"
"21639",1307,"湖南长沙","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"anesthesia","NewsL_platform_rebuttal"
"21640",1308,"山东菏泽","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,1,1,4,3,"anesthesia","NewsL_platform_rebuttal"
"21641",1309,"四川巴中","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,2,2,1,2,"anesthesia","NewsL_platform_rebuttal"
"21642",1313,"辽宁铁岭","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",3,1,1,2,2,"anesthesia","AIL_platform_rebuttal"
"21643",1316,"广东东莞","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,4,"anesthesia","AIL_platform_rebuttal"
"21644",1319,"北京北京","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"anesthesia","NewsL_platform_rebuttal"
"21645",1324,"广东广州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"anesthesia","AIL_platform_rebuttal"
"21646",1327,"广西北海","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21647",1328,"黑龙江伊春","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",3,1,1,1,1,"anesthesia","AIL_platform_rebuttal"
"21648",1329,"安徽合肥","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21649",1330,"河南开封","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,1,1,4,3,"anesthesia","NewsL_platform_rebuttal"
"21650",1331,"广西南宁","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,3,2,3,4,"anesthesia","NewsL_platform_rebuttal"
"21651",1333,"辽宁大连","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,3,1,2,"anesthesia","NewsL_platform_rebuttal"
"21652",1334,"四川成都","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","AIL_platform_rebuttal"
"21653",1336,"广东惠州","AIL","platform_rebuttal","2",1,"bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"anesthesia","AIL_platform_rebuttal"
"21654",1343,"河南郑州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"anesthesia","AIL_platform_rebuttal"
"21655",1345,"广东广州","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"anesthesia","NewsL_platform_rebuttal"
"21656",1351,"辽宁大连","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"anesthesia","NewsL_platform_rebuttal"
"21657",1352,"浙江温州","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"anesthesia","NewsL_platform_rebuttal"
"21658",1355,"湖北未知","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,3,2,5,5,"anesthesia","NewsL_platform_rebuttal"
"21659",1356,"浙江嘉兴","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,3,"anesthesia","AIL_platform_rebuttal"
"21660",1357,"河北石家庄","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,2,5,"anesthesia","AIL_platform_rebuttal"
"21661",1358,"福建漳州","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,3,"anesthesia","AIL_platform_rebuttal"
"21662",1359,"浙江杭州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,3,1,"anesthesia","NewsL_platform_rebuttal"
"21663",1360,"上海上海","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,5,2,2,"anesthesia","NewsL_platform_rebuttal"
"21664",1364,"广东广州","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","AIL_platform_rebuttal"
"21665",1365,"河南安阳","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,2,2,4,2,"anesthesia","NewsL_platform_rebuttal"
"21666",1366,"辽宁锦州","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,2,2,3,1,"anesthesia","AIL_platform_rebuttal"
"21667",1367,"广东广州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"anesthesia","AIL_platform_rebuttal"
"21668",1369,"辽宁沈阳","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21669",1380,"江西南昌","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,3,"anesthesia","NewsL_platform_rebuttal"
"21670",1385,"山西太原","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21671",1389,"广东中山","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","AIL_platform_rebuttal"
"21672",1390,"山东淄博","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","AIL_platform_rebuttal"
"21673",1404,"四川成都","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","AIL_platform_rebuttal"
"21674",1407,"辽宁大连","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,5,4,"anesthesia","NewsL_platform_rebuttal"
"21675",1409,"云南昆明","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","AIL_platform_rebuttal"
"21676",1410,"山东潍坊","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,4,2,2,1,"anesthesia","NewsL_platform_rebuttal"
"21677",1412,"广西南宁","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,3,2,5,4,"anesthesia","AIL_platform_rebuttal"
"21678",1414,"安徽宣城","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,2,3,4,"anesthesia","NewsL_platform_rebuttal"
"21679",1417,"广东广州","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"anesthesia","NewsL_platform_rebuttal"
"21680",1419,"安徽滁州","AIL","platform_rebuttal","1",1,"bot_FALSE","rebuttal_TRUE",4,3,2,1,4,"anesthesia","AIL_platform_rebuttal"
"21681",1420,"广东云浮","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,5,5,"anesthesia","AIL_platform_rebuttal"
"21682",1421,"山东济南","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","NewsL_platform_rebuttal"
"21683",1425,"江苏连云港","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,3,2,"anesthesia","AIL_platform_rebuttal"
"21684",1427,"河北唐山","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"anesthesia","AIL_platform_rebuttal"
"21685",1429,"山东潍坊","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21686",1435,"黑龙江哈尔滨","AIL","platform_rebuttal","1",7,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21687",1436,"广西南宁","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21688",1437,"河北邯郸","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,3,4,"anesthesia","AIL_platform_rebuttal"
"21689",1438,"陕西西安","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21690",1443,"云南昆明","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,5,"anesthesia","NewsL_platform_rebuttal"
"21691",1445,"河南商丘","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,1,1,3,3,"anesthesia","AIL_platform_rebuttal"
"21692",1449,"福建泉州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,5,4,"anesthesia","AIL_platform_rebuttal"
"21693",1455,"河南郑州","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,1,5,"anesthesia","NewsL_platform_rebuttal"
"21694",1461,"河北唐山","NewsL","platform_rebuttal","1",7,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21695",1463,"浙江绍兴","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","AIL_platform_rebuttal"
"21696",1466,"湖南长沙","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"anesthesia","NewsL_platform_rebuttal"
"21697",1470,"河北石家庄","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21698",1472,"广东汕头","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,1,1,1,4,"anesthesia","AIL_platform_rebuttal"
"21699",1476,"江苏徐州","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,3,2,"anesthesia","NewsL_platform_rebuttal"
"21700",1477,"河北石家庄","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,1,3,"anesthesia","NewsL_platform_rebuttal"
"21701",1488,"四川成都","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,3,"anesthesia","AIL_platform_rebuttal"
"21702",1492,"上海上海","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,4,4,"anesthesia","NewsL_platform_rebuttal"
"21703",1493,"上海上海","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,5,4,"anesthesia","NewsL_platform_rebuttal"
"21704",1495,"广西桂林","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21705",1499,"北京北京","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","AIL_platform_rebuttal"
"21706",1502,"湖南常德","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",4,3,2,2,1,"anesthesia","NewsL_platform_rebuttal"
"21707",1508,"安徽合肥","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21708",1509,"江苏常州","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,4,"anesthesia","NewsL_platform_rebuttal"
"21709",1511,"山东青岛","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"anesthesia","NewsL_platform_rebuttal"
"21710",1512,"广东深圳","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,5,"anesthesia","NewsL_platform_rebuttal"
"21711",1513,"湖北武汉","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21712",1515,"河南信阳","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,1,1,2,1,"anesthesia","NewsL_platform_rebuttal"
"21713",1517,"福建厦门","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21714",1519,"四川巴中","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",4,2,2,4,4,"anesthesia","AIL_platform_rebuttal"
"21715",1521,"江西赣州","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,3,2,"anesthesia","NewsL_platform_rebuttal"
"21716",1524,"广东湛江","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,1,1,1,1,"anesthesia","NewsL_platform_rebuttal"
"21717",1529,"湖北武汉","NewsL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",5,5,3,1,2,"anesthesia","NewsL_platform_rebuttal"
"21718",1530,"山东济南","NewsL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",5,5,3,2,3,"anesthesia","NewsL_platform_rebuttal"
"21719",1531,"江西鹰潭","NewsL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",4,4,2,3,4,"anesthesia","NewsL_platform_rebuttal"
"21720",1534,"北京北京","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,2,"anesthesia","NewsL_platform_rebuttal"
"21721",1535,"广西南宁","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,3,2,"anesthesia","NewsL_platform_rebuttal"
"21722",1536,"四川成都","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","NewsL_platform_rebuttal"
"21723",1538,"浙江宁波","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,5,4,"anesthesia","AIL_platform_rebuttal"
"21724",1539,"北京北京","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"anesthesia","AIL_platform_rebuttal"
"21725",1541,"上海上海","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,1,2,"anesthesia","NewsL_platform_rebuttal"
"21726",1545,"福建厦门","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"anesthesia","NewsL_platform_rebuttal"
"21727",1546,"江苏苏州","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"anesthesia","NewsL_platform_rebuttal"
"21728",1547,"北京北京","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"anesthesia","NewsL_platform_rebuttal"
"21729",1556,"福建龙岩","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"anesthesia","AIL_platform_rebuttal"
"21730",1557,"辽宁铁岭","AIL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",3,1,1,2,4,"anesthesia","AIL_platform_rebuttal"
"21731",1558,"上海上海","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,2,5,"anesthesia","NewsL_platform_rebuttal"
"21732",1560,"江西南昌","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21733",1562,"广东深圳","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"anesthesia","NewsL_platform_rebuttal"
"21734",1563,"广东广州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"anesthesia","AIL_platform_rebuttal"
"21735",1567,"广东深圳","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"anesthesia","AIL_platform_rebuttal"
"21736",1569,"广东深圳","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"anesthesia","NewsL_platform_rebuttal"
"21737",1574,"河南信阳","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,1,1,4,5,"anesthesia","AIL_platform_rebuttal"
"21738",1576,"上海上海","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,1,2,"anesthesia","NewsL_platform_rebuttal"
"21739",1577,"江苏苏州","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"anesthesia","NewsL_platform_rebuttal"
"21740",1584,"重庆重庆","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,2,5,"anesthesia","AIL_platform_rebuttal"
"21741",1589,"海南海口","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,5,4,"anesthesia","NewsL_platform_rebuttal"
"21742",1595,"河南郑州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"anesthesia","NewsL_platform_rebuttal"
"21743",1596,"河北衡水","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,2,1,4,1,"anesthesia","NewsL_platform_rebuttal"
"21744",1599,"重庆重庆","NewsL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"anesthesia","NewsL_platform_rebuttal"
"21745",1604,"广东广州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"anesthesia","AIL_platform_rebuttal"
"21746",1605,"安徽六安","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,2,2,3,3,"anesthesia","AIL_platform_rebuttal"
"21747",1607,"河北邢台","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",4,2,1,1,1,"anesthesia","AIL_platform_rebuttal"
"21748",1608,"陕西西安","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,4,2,2,1,"anesthesia","AIL_platform_rebuttal"
"21749",1609,"天津天津","AIL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",5,5,3,3,3,"anesthesia","AIL_platform_rebuttal"
"21750",1610,"河南洛阳","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,4,3,"anesthesia","AIL_platform_rebuttal"
"21751",1616,"广东云浮","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,4,5,"anesthesia","NewsL_platform_rebuttal"
"21752",1618,"山东潍坊","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,4,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21753",1619,"青海西宁","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,3,2,1,4,"anesthesia","NewsL_platform_rebuttal"
"21754",1622,"新疆乌鲁木齐","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,2,4,"anesthesia","AIL_platform_rebuttal"
"21755",1629,"福建厦门","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"anesthesia","NewsL_platform_rebuttal"
"21756",1630,"山西大同","AIL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",4,2,2,2,2,"anesthesia","AIL_platform_rebuttal"
"21757",1639,"山西晋中","AIL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,3,2,3,4,"anesthesia","AIL_platform_rebuttal"
"21758",1649,"广西桂林","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,2,1,"anesthesia","NewsL_platform_rebuttal"
"21759",1653,"四川绵阳","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"anesthesia","NewsL_platform_rebuttal"
"21760",1654,"广东广州","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,3,4,"anesthesia","AIL_platform_rebuttal"
"21761",1656,"河北保定","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,2,3,4,"anesthesia","NewsL_platform_rebuttal"
"21762",1659,"山西运城","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,1,4,3,"anesthesia","NewsL_platform_rebuttal"
"21763",1673,"北京北京","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"anesthesia","AIL_platform_rebuttal"
"21764",1684,"新疆伊犁","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,1,1,1,2,"anesthesia","NewsL_platform_rebuttal"
"21765",1686,"山东淄博","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,5,4,"anesthesia","AIL_platform_rebuttal"
"21766",1690,"广东佛山","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"anesthesia","AIL_platform_rebuttal"
"21767",1696,"浙江宁波","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"anesthesia","NewsL_platform_rebuttal"
"21768",1699,"北京北京","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"anesthesia","NewsL_platform_rebuttal"
"21769",1703,"辽宁鞍山","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,3,2,3,1,"anesthesia","NewsL_platform_rebuttal"
"21770",1704,"浙江杭州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"anesthesia","AIL_platform_rebuttal"
"21771",1709,"北京北京","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"anesthesia","NewsL_platform_rebuttal"
"21772",1713,"山东青岛","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"anesthesia","AIL_platform_rebuttal"
"21773",1727,"四川成都","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"anesthesia","NewsL_platform_rebuttal"
"21774",1729,"湖南娄底","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,2,1,2,3,"anesthesia","NewsL_platform_rebuttal"
"21775",1730,"四川资阳","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,2,3,"anesthesia","AIL_platform_rebuttal"
"21776",1731,"陕西西安","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,4,2,2,2,"anesthesia","NewsL_platform_rebuttal"
"21777",1742,"湖北十堰","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",3,1,1,2,1,"anesthesia","AIL_platform_rebuttal"
"21778",1744,"福建龙岩","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,3,4,"anesthesia","NewsL_platform_rebuttal"
"21779",1749,"河南郑州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,4,2,"anesthesia","NewsL_platform_rebuttal"
"21780",1752,"江西抚州","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,5,1,"anesthesia","NewsL_platform_rebuttal"
"21781",1755,"广西柳州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"anesthesia","NewsL_platform_rebuttal"
"21782",1759,"广东广州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"anesthesia","AIL_platform_rebuttal"
"21783",1760,"西藏拉萨","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"anesthesia","NewsL_platform_rebuttal"
"21784",1761,"浙江嘉兴","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"anesthesia","AIL_platform_rebuttal"
"21785",1762,"吉林长春","NewsL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",4,4,2,3,4,"anesthesia","NewsL_platform_rebuttal"
"21786",1765,"河北沧州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,3,2,3,4,"anesthesia","NewsL_platform_rebuttal"
