"","uid","residence","gender","age","group","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId"
"15137","1058","江苏南京","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,2,"tsinghua"
"15138","1059","广东东莞","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,4,1,"tsinghua"
"15139","1061","安徽芜湖","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,1,"tsinghua"
"15140","1062","浙江杭州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,4,5,"tsinghua"
"15141","1065","山东烟台","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,1,"tsinghua"
"15142","1066","四川绵阳","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,1,"tsinghua"
"15143","1067","山西太原","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,5,"tsinghua"
"15144","1069","新疆乌鲁木齐","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15145","1070","福建南平","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,2,1,"tsinghua"
"15146","1071","河南南阳","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,3,4,"tsinghua"
"15147","1072","安徽合肥","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,1,"tsinghua"
"15148","1077","湖南长沙","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,5,"tsinghua"
"15149","1080","贵州遵义","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,1,1,"tsinghua"
"15150","1082","河南洛阳","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15151","1084","山东济南","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,1,"tsinghua"
"15152","1129","江苏无锡","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,1,"tsinghua"
"15153","1132","广西梧州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,3,3,"tsinghua"
"15154","1133","江西南昌","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,4,4,"tsinghua"
"15155","1134","福建泉州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,2,"tsinghua"
"15156","1137","江苏无锡","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,3,"tsinghua"
"15157","1138","四川成都","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,4,3,"tsinghua"
"15158","1139","江苏苏州","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,1,"tsinghua"
"15159","1142","江西赣州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,2,2,"tsinghua"
"15160","1143","山东青岛","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,3,"tsinghua"
"15161","1144","广东揭阳","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",3,1,1,3,2,"tsinghua"
"15162","1149","安徽合肥","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,1,"tsinghua"
"15163","1151","江西南昌","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,4,3,"tsinghua"
"15164","1153","江西赣州","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,3,1,"tsinghua"
"15165","1154","河北石家庄","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,2,"tsinghua"
"15166","1164","贵州贵阳","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,4,"tsinghua"
"15167","1168","广东佛山","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,2,"tsinghua"
"15168","1171","广东深圳","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,1,"tsinghua"
"15169","1172","天津天津","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,1,"tsinghua"
"15170","1184","山东聊城","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,1,1,2,2,"tsinghua"
"15171","1188","福建福州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,2,"tsinghua"
"15172","1192","河南鹤壁","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,1,1,"tsinghua"
"15173","1193","黑龙江哈尔滨","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,5,"tsinghua"
"15174","1194","江苏苏州","1",7,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,4,2,"tsinghua"
"15175","1195","河南漯河","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,4,3,"tsinghua"
"15176","1204","浙江温州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,2,"tsinghua"
"15177","1206","广东湛江","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,1,1,2,1,"tsinghua"
"15178","1208","云南昭通","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,1,1,1,1,"tsinghua"
"15179","1211","四川成都","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,2,"tsinghua"
"15180","1213","云南昆明","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,4,3,"tsinghua"
"15181","1215","山东临沂","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,2,"tsinghua"
"15182","1216","四川泸州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,3,"tsinghua"
"15183","1223","河南郑州","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15184","1224","广东潮州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",3,1,1,1,1,"tsinghua"
"15185","1226","新疆巴音郭楞","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,1,1,"tsinghua"
"15186","1238","河南郑州","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,3,"tsinghua"
"15187","1252","安徽宿州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,5,5,"tsinghua"
"15188","1256","内蒙古包头","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,1,"tsinghua"
"15189","1261","上海上海","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,5,2,2,"tsinghua"
"15190","1267","安徽合肥","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,1,"tsinghua"
"15191","1268","江西吉安","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,2,"tsinghua"
"15192","1269","广西玉林","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,2,2,"tsinghua"
"15193","1274","河北沧州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,2,2,"tsinghua"
"15194","1276","山西太原","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,1,"tsinghua"
"15195","1281","山东潍坊","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,4,2,4,5,"tsinghua"
"15196","1283","江西萍乡","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,2,"tsinghua"
"15197","1289","安徽淮南","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,3,"tsinghua"
"15198","1300","上海上海","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,5,1,2,"tsinghua"
"15199","1302","广东广州","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,1,"tsinghua"
"15200","1306","山西大同","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,2,3,"tsinghua"
"15201","1314","天津天津","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,2,"tsinghua"
"15202","1322","四川成都","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,5,"tsinghua"
"15203","1326","辽宁铁岭","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",3,1,1,3,2,"tsinghua"
"15204","1328","贵州贵阳","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,3,"tsinghua"
"15205","1331","广东深圳","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,2,"tsinghua"
"15206","1334","天津天津","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,2,"tsinghua"
"15207","1337","辽宁沈阳","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,3,"tsinghua"
"15208","1340","江西南昌","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,1,"tsinghua"
"15209","1343","辽宁大连","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,3,"tsinghua"
"15210","1349","山东济南","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,1,"tsinghua"
"15211","1351","海南海口","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,2,"tsinghua"
"15212","1355","四川成都","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,4,3,"tsinghua"
"15213","1359","河南商丘","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,1,1,3,3,"tsinghua"
"15214","1369","浙江湖州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,1,"tsinghua"
"15215","1370","江西九江","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,1,"tsinghua"
"15216","1372","浙江绍兴","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,2,"tsinghua"
"15217","1376","河北石家庄","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,3,"tsinghua"
"15218","1381","江西萍乡","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,2,"tsinghua"
"15219","1384","山东济南","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,1,"tsinghua"
"15220","1387","山西太原","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,1,"tsinghua"
"15221","1392","浙江温州","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,2,"tsinghua"
"15222","1393","河南平顶山","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,2,1,"tsinghua"
"15223","1395","广东惠州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,2,"tsinghua"
"15224","1403","河南许昌","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,2,1,"tsinghua"
"15225","1408","四川成都","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,1,"tsinghua"
"15226","1411","河南郑州","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15227","1412","湖北武汉","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,3,"tsinghua"
"15228","1416","浙江嘉兴","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,1,"tsinghua"
"15229","1419","重庆重庆","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,4,"tsinghua"
"15230","1429","内蒙古呼和浩特","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,4,5,"tsinghua"
"15231","1433","山东青岛","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15232","1434","河南平顶山","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,2,2,"tsinghua"
"15233","1435","浙江杭州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,4,"tsinghua"
"15234","1451","广东东莞","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,2,"tsinghua"
"15235","1455","浙江杭州","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,5,5,"tsinghua"
"15236","1458","河北廊坊","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,3,"tsinghua"
"15237","1459","河南洛阳","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,4,"tsinghua"
"15238","1462","河南信阳","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,1,1,3,4,"tsinghua"
"15239","1464","贵州毕节","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,3,2,"tsinghua"
"15240","1470","新疆伊犁","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,1,1,4,4,"tsinghua"
"15241","1471","辽宁大连","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,1,"tsinghua"
"15242","1474","福建漳州","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15243","1478","江西萍乡","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,1,"tsinghua"
"15244","1479","甘肃白银","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,3,3,"tsinghua"
"15245","1480","福建福州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,3,"tsinghua"
"15246","1483","陕西咸阳","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,2,1,"tsinghua"
"15247","1485","广东东莞","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,4,4,"tsinghua"
"15248","1489","山东济南","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,5,4,"tsinghua"
"15249","1490","广东广州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,2,"tsinghua"
"15250","1500","河北沧州","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,3,3,"tsinghua"
"15251","1501","山东济南","2",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,2,"tsinghua"
"15252","1502","江西萍乡","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,3,"tsinghua"
"15253","1504","北京北京","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15254","1506","江苏常州","2",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,4,3,"tsinghua"
"15255","1510","湖南长沙","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,4,4,"tsinghua"
"15256","1527","河南郑州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,4,"tsinghua"
"15257","1530","河南郑州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,2,"tsinghua"
"15258","1531","辽宁大连","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,1,"tsinghua"
"15259","1550","甘肃兰州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,5,4,"tsinghua"
"15260","1555","河北承德","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,2,1,"tsinghua"
"15261","1556","广东广州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,5,4,"tsinghua"
"15262","1561","山东济宁","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,1,"tsinghua"
"15263","1566","吉林长春","2",5,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15264","1568","河北石家庄","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,2,"tsinghua"
"15265","1570","河北保定","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,4,3,"tsinghua"
"15266","1575","广东广州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15267","1581","浙江绍兴","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,3,"tsinghua"
"15268","1595","江苏苏州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,1,"tsinghua"
"15269","1599","广东东莞","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,5,4,"tsinghua"
"15270","1600","广西防城港","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,4,3,"tsinghua"
"15271","1607","广东广州","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,2,"tsinghua"
"15272","1608","江苏盐城","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,4,"tsinghua"
"15273","1610","广西南宁","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,3,3,"tsinghua"
"15274","1616","广东东莞","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,1,"tsinghua"
"15275","1619","上海上海","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,5,1,2,"tsinghua"
"15276","1629","江西九江","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,5,"tsinghua"
"15277","1631","吉林长春","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15278","1632","新疆乌鲁木齐","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,3,"tsinghua"
"15279","1635","福建福州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,4,4,"tsinghua"
"15280","1639","福建福州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,2,"tsinghua"
"15281","1640","江西九江","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,5,5,"tsinghua"
"15282","1645","湖南娄底","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,2,2,"tsinghua"
"15283","1647","山东济南","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,2,"tsinghua"
"15284","1649","广东深圳","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15285","1650","重庆重庆","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,3,"tsinghua"
"15286","1655","广东深圳","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15287","1656","河南郑州","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,4,2,"tsinghua"
"15288","1672","贵州铜仁","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,2,3,"tsinghua"
"15289","1677","河北保定","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,4,2,"tsinghua"
"15290","1684","河北邯郸","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,4,3,"tsinghua"
"15291","1696","河北石家庄","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,2,"tsinghua"
"15292","1699","山东济南","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,2,"tsinghua"
"15293","1704","广西百色","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,5,4,"tsinghua"
"15294","1710","湖北孝感","2",5,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,5,4,"tsinghua"
"15295","1715","浙江杭州","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15296","1717","河北石家庄","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,3,"tsinghua"
"15297","1719","江苏南京","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,4,4,"tsinghua"
"15298","1721","湖北武汉","2",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,5,4,"tsinghua"
"15299","1724","安徽马鞍山","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,1,"tsinghua"
"15300","1729","广东东莞","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,5,4,"tsinghua"
"15301","1737","陕西汉中","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,3,2,"tsinghua"
"15302","1744","贵州遵义","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,3,2,"tsinghua"
"15303","1749","广东广州","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,1,"tsinghua"
"15304","1754","江西南昌","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,2,"tsinghua"
"15305","1761","福建莆田","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,1,"tsinghua"
"15306","1762","山西太原","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,1,"tsinghua"
"15307","1765","浙江杭州","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,2,"tsinghua"
"15308","1766","北京北京","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15309","1769","四川绵阳","2",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,2,1,"tsinghua"
"15310","1772","辽宁葫芦岛","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,1,1,4,2,"tsinghua"
"15311","1777","浙江杭州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,3,"tsinghua"
"15312","1781","河北沧州","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,3,1,"tsinghua"
"15313","1782","江西南昌","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,2,3,"tsinghua"
"15314","1790","吉林长春","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,3,"tsinghua"
"15315","1791","湖南长沙","1",6,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,3,"tsinghua"
"15316","1794","河南南阳","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,3,3,"tsinghua"
"15317","1795","江西赣州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,3,1,"tsinghua"
"15318","1799","安徽淮北","2",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,4,3,"tsinghua"
"15319","1802","湖北鄂州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,2,1,"tsinghua"
"15320","1803","江苏常州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,1,"tsinghua"
"15321","1812","山西运城","1",6,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,2,1,"tsinghua"
"15322","1813","上海上海","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,5,3,3,"tsinghua"
"15323","1819","辽宁沈阳","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,3,"tsinghua"
"15324","1834","江苏宿迁","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,4,3,"tsinghua"
"15325","1842","广东东莞","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15326","1844","河南安阳","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,2,3,"tsinghua"
"15327","1847","安徽合肥","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,1,2,"tsinghua"
"15328","1848","河南郑州","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,3,2,"tsinghua"
"15329","1852","广东深圳","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,1,"tsinghua"
"15330","1855","湖北武汉","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,4,3,"tsinghua"
"15331","1856","福建龙岩","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15332","1858","福建厦门","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,5,4,"tsinghua"
"15333","1861","河南许昌","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,2,1,"tsinghua"
"15334","1863","山东济南","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,2,"tsinghua"
"15335","1866","广东佛山","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,5,4,"tsinghua"
"15336","1872","黑龙江哈尔滨","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15337","1895","广东佛山","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,1,"tsinghua"
"15338","1925","江苏无锡","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,1,1,"tsinghua"
"15339","1938","四川南充","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,3,2,"tsinghua"
"15340","1939","四川达州","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,2,1,"tsinghua"
"15341","1942","湖北武汉","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,3,"tsinghua"
"15342","1943","黑龙江哈尔滨","1",5,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,3,"tsinghua"
"15343","1945","河南新乡","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,1,3,2,"tsinghua"
"15344","1956","贵州铜仁","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,2,1,"tsinghua"
"15345","1968","河南南阳","1",6,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,4,3,"tsinghua"
"15346","1972","山西太原","2",2,"platform_tag","bot_FALSE","rebuttal_FALSE",4,4,2,1,1,"tsinghua"
"15347","1973","江苏南京","1",2,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,3,4,"tsinghua"
"15348","1976","甘肃庆阳","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,2,2,2,2,"tsinghua"
"15349","1978","广西南宁","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,4,5,"tsinghua"
"15350","1980","山东威海","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,3,3,3,"tsinghua"
"15351","1981","浙江温州","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",5,5,4,2,2,"tsinghua"
"15352","1982","广西南宁","1",3,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,2,1,"tsinghua"
"15353","1987","山东日照","1",4,"platform_tag","bot_FALSE","rebuttal_FALSE",4,3,2,1,1,"tsinghua"
